"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"NAT9",0.00247830242486012,0.788956340297885,0.2,0.014,1,"4","NAT9"
"NR2F6",0.00247830242486012,0.370760250738262,0.2,0.014,1,"4","NR2F6"
"C19orf54",0.00247830242486012,0.442373759245703,0.2,0.014,1,"4","C19orf54"
"MUM1",0.00276857262937358,1.77634228987712,0.4,0.065,1,"4","MUM1"
"FKBP9",0.00279547583274641,1.34362547075475,0.6,0.143,1,"4","FKBP9"
"UBE3B",0.00289999352692921,1.17611611733404,0.4,0.06,1,"4","UBE3B"
"TBCB",0.00289999352692921,0.905017435345061,0.4,0.06,1,"4","TBCB"
"SCO1",0.00291443348348831,1.37350115089805,0.4,0.065,1,"4","SCO1"
"MSN",0.0030959567703324,1.30794855644801,0.8,0.249,1,"4","MSN"
"DDX54",0.00322739491481186,1.23059505916544,0.4,0.065,1,"4","DDX54"
"EMSY",0.00328184448693747,1.53665802238266,0.6,0.134,1,"4","EMSY"
"KIAA0895L",0.00339412056484284,0.923551359717432,0.4,0.06,1,"4","KIAA0895L"
"GOLGA5",0.00357513919049303,0.847376816447486,0.4,0.06,1,"4","GOLGA5"
"LRRC37A2",0.00357513919049303,0.857879500749057,0.4,0.06,1,"4","LRRC37A2"
"EEF1D",0.00362662207580454,1.73505905749385,0.6,0.147,1,"4","EEF1D"
"RAB11FIP2",0.0037648980235548,0.911323060257503,0.4,0.06,1,"4","RAB11FIP2"
"CARD6",0.0038920285676565,1.90299394061027,0.4,0.069,1,"4","CARD6"
"CTNNBL1",0.00409370822296262,1.06328182595126,0.6,0.134,1,"4","CTNNBL1"
"ZC3H12C",0.00414818746815069,1.14020929179041,0.4,0.065,1,"4","ZC3H12C"
"DDX50",0.00432935442736413,1.56889646595426,0.6,0.152,1,"4","DDX50"
"DAPK1",0.00446519647928233,1.56492098751949,0.6,0.143,1,"4","DAPK1"
"UCHL5",0.00449778394183102,1.32868224013163,0.4,0.069,1,"4","UCHL5"
"NAA50",0.00463789855463274,1.69645352059147,0.6,0.152,1,"4","NAA50"
"CD59",0.00527688331474082,1.61909227414724,0.4,0.074,1,"4","CD59"
"FAM129B",0.00530052864631693,1.07024347714378,0.6,0.138,1,"4","FAM129B"
"PPFIA3",0.00530135045398502,1.15245612179421,0.4,0.065,1,"4","PPFIA3"
"PON2",0.0054381521316179,1.09268660831772,0.4,0.069,1,"4","PON2"
"TLE2",0.00550827761925345,1.38218435246449,0.6,0.147,1,"4","TLE2"
"PSMC1",0.00552443662469122,1.78855386464801,0.4,0.074,1,"4","PSMC1"
"ZNF568",0.00552449430298865,1.81886193759952,0.4,0.074,1,"4","ZNF568"
"STK24",0.00556384703927701,1.22821191572326,0.8,0.253,1,"4","STK24"
"QSOX2",0.00556410617750522,0.833080826921356,0.4,0.065,1,"4","QSOX2"
"UFD1",0.00556410617750522,0.906075907680497,0.4,0.065,1,"4","UFD1"
"FAM69A",0.00583855709424088,0.802509215016445,0.4,0.065,1,"4","FAM69A"
"DPF3",0.00605128549579037,1.2665361835944,0.4,0.074,1,"4","DPF3"
"IL12RB2",0.00614276580026602,1.8083742153874,0.2,0.018,1,"4","IL12RB2"
"NUAK2",0.00614276580026602,1.81380515585729,0.2,0.018,1,"4","NUAK2"
"RGPD1",0.00614276580026602,1.14373229791734,0.2,0.018,1,"4","RGPD1"
"ACMSD",0.00614276580026602,1.75616429490188,0.2,0.018,1,"4","ACMSD"
"SLC41A3",0.00614276580026602,1.11271213074819,0.2,0.018,1,"4","SLC41A3"
"TBL2",0.00614276580026602,0.968251835311801,0.2,0.018,1,"4","TBL2"
"DIXDC1",0.00614276580026602,1.1022922664281,0.2,0.018,1,"4","DIXDC1"
"AC011603.2",0.00614276580026602,0.934009744806262,0.2,0.018,1,"4","AC011603.2"
"AC034102.4",0.00614276580026602,1.13613967105306,0.2,0.018,1,"4","AC034102.4"
"PPM1H",0.00614276580026602,1.1125506029886,0.2,0.018,1,"4","PPM1H"
"NRXN3",0.00614276580026602,1.77832941702847,0.2,0.018,1,"4","NRXN3"
"EMC4",0.00614276580026602,0.980833098969946,0.2,0.018,1,"4","EMC4"
"VPS18",0.00614276580026602,1.13016673717236,0.2,0.018,1,"4","VPS18"
"SEPT4",0.00614276580026602,0.957400125524986,0.2,0.018,1,"4","SEPT4"
"FAM20A",0.00614276580026602,1.71445490144605,0.2,0.018,1,"4","FAM20A"
"KCTD17",0.00614276580026602,0.961357238245561,0.2,0.018,1,"4","KCTD17"
"AL445250.1",0.00625618871361007,1.22880361466801,0.4,0.069,1,"4","AL445250.1"
"SEMA3F-AS1",0.00633129282461592,1.97528218595035,0.4,0.074,1,"4","SEMA3F-AS1"
"PHRF1",0.00633129282461592,1.32072216998896,0.4,0.074,1,"4","PHRF1"
"ACOX1",0.00633129282461592,1.24207216794823,0.4,0.074,1,"4","ACOX1"
"PPCDC",0.00660941531658041,1.82819287471372,0.6,0.175,1,"4","PPCDC"
"GLRX2",0.00667453393049412,0.917072584483091,0.2,0.018,1,"4","GLRX2"
"ZFAND2B",0.00667453393049412,0.880230424857645,0.2,0.018,1,"4","ZFAND2B"
"FAM53A",0.00667453393049412,0.934758166838774,0.2,0.018,1,"4","FAM53A"
"PHF19",0.00667453393049412,0.938109279234975,0.2,0.018,1,"4","PHF19"
"NR1H3",0.00667453393049412,0.891419230637646,0.2,0.018,1,"4","NR1H3"
"AC018557.1",0.00667453393049412,1.10248848879786,0.2,0.018,1,"4","AC018557.1"
"CNTNAP4",0.00667453393049412,1.09539003291767,0.2,0.018,1,"4","CNTNAP4"
"TMEM256-PLSCR3",0.00667453393049412,1.10217355698551,0.2,0.018,1,"4","TMEM256-PLSCR3"
"NT5C",0.00667453393049412,1.47366164116867,0.2,0.018,1,"4","NT5C"
"SERPINB8",0.00667453393049412,0.900208915839824,0.2,0.018,1,"4","SERPINB8"
"MIR646HG",0.00667453393049412,1.09696781736202,0.2,0.018,1,"4","MIR646HG"
"LIN7B",0.00667453393049412,0.954331543859442,0.2,0.018,1,"4","LIN7B"
"JOSD2",0.00667453393049412,0.952253852796086,0.2,0.018,1,"4","JOSD2"
"TTTY14",0.00667453393049412,0.864454773482133,0.2,0.018,1,"4","TTTY14"
"GRK3",0.00693936785090981,1.68845576818336,0.4,0.078,1,"4","GRK3"
"IFI6",0.00724733099138962,0.8741740614852,0.2,0.018,1,"4","IFI6"
"MRPL9",0.00724733099138962,0.907456272859823,0.2,0.018,1,"4","MRPL9"
"SLAMF1",0.00724733099138962,0.878959358588027,0.2,0.018,1,"4","SLAMF1"
"PID1",0.00724733099138962,0.882077342841202,0.2,0.018,1,"4","PID1"
"CPOX",0.00724733099138962,1.38254831868798,0.2,0.018,1,"4","CPOX"
"SMIM20",0.00724733099138962,0.907357037026965,0.2,0.018,1,"4","SMIM20"
"FAM220A",0.00724733099138962,1.03084180613542,0.2,0.018,1,"4","FAM220A"
"PRF1",0.00724733099138962,0.914907456962662,0.2,0.018,1,"4","PRF1"
"AL049875.1",0.00724733099138962,1.0407956751201,0.2,0.018,1,"4","AL049875.1"
"AL049869.3",0.00724733099138962,0.794169451330869,0.2,0.018,1,"4","AL049869.3"
"MNT",0.00724733099138962,0.858704779805938,0.2,0.018,1,"4","MNT"
"CDR2L",0.00724733099138962,1.06123743605232,0.2,0.018,1,"4","CDR2L"
"ZFP28",0.00724733099138962,0.876390562542588,0.2,0.018,1,"4","ZFP28"
"SREBF1",0.0075188128986641,0.883824069834767,0.4,0.069,1,"4","SREBF1"
"DCP1A",0.00753572530678679,1.57316140104901,0.6,0.161,1,"4","DCP1A"
